sentence_id,sentence_text,statement_id,targets,predictions,label,Confidence,Comment , , , , , , , , , , , , , , , , 
4372,"sourcing, and the types of products we sell",SID_252,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",c3,3,,,,,,,,,,,,,,,,,
4373,To the best of our ability we seek to identify forced and child labor risks in all of these areas within our supply chain,SID_252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4374,We strive to continuously enhance our methodologies to do this,SID_252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4375,"We continually assess the forced and child labor risks related to our apparel, footwear, accessories, and equipment supply chains, utilizing information received from industry associations, membership organizations, external experts and stakeholders to inform updates to our human rights strategy, policies, and procedures",SID_252,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
4376,"At the supplier level, the performance grades from audits/assessments inform seasonal sourcing decisions, and an annual supply chain risk assessment report is provided to our Board of Directors, which includes a section on Forced Labor and Child Labor risks",SID_252,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
4377,"Additionally, we recognize our industrys supply chain has a unique risk of human trafficking in the form of foreign migrant workers",SID_252,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",c3,5,,,,,,,,,,,,,,,,,
4378,"To confirm our commitment and accountability to address this issue, we have signed on to the American Apparel and Footwear Association (AAFA) & Fair Labor Association (FLA) Apparel & Footwear Industry Commitment to Responsible Recruitment, which specifies: We commit to work with our global supply chain partners to create conditions so that: No workers pay for their job; Workers receive a timely refund of fees and costs paid to obtain or maintain their job; Workers retain control of their travel documents and have full freedom of movement; and All workers are informed, in a language they understand, of the basic terms of their employment before leaving their country of origin",SID_252,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
4379,"Each of these requirements are outlined in detail in our Foreign Migrant Worker Policy, which our suppliers must abide by",SID_252,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c4m,3,,,,,,,,,,,,,,,,,
4380,"In 2023, we actively participated in the Joint Association Forced Labor Working Group (AAFA, NRF, RILA, and USFIA), which meets to discuss how to combat forced labor in our supply chains and create sustainable solutions for the industry",SID_252,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c4m,4,,,,,,,,,,,,,,,,,
4381,We maintain and enforce internal accountability procedures for employees and contractors regarding company standards around slavery and human trafficking,SID_252,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c4m,3,not clear which ones are they,,,,,,,,,,,,,,,,
4382,"In the case of non-compliance, we reserve the right to examine the specific situation and develop the best possible strategy for resolution",SID_252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",,,,,,,,,,,,,,,,,,,
4383,"If cases of non-compliance are not resolved within a timely manner, we may terminate the business relationship",SID_252,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
4384,Certification and Auditing CSC requires all contract manufacturing partners to sign a supply agreement,SID_252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4385,Such an agreement requires that contract manufacturing partners have read and understand the Columbia Sportswear Company Standards of Manufacturing Practices (SMP) Policy,SID_252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4386,"This policy ensures that our facilities and the facilities of its subcontractors are maintained in accordance with the SMP Policy standards, and will comply with all applicable laws, regulations, and orders regarding the use of forced labor, child labor, human slavery, human trafficking, wages, working hours and conditions, work eligibility and non-discrimination",SID_252,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
4387,"CSC strives to comply with the UN Guiding Principles on Business and Human Rights (UNGPs), which specify that due diligence processes should 'include assessing actual and potential human rights impacts, integrating and acting upon the findings, tracking responses, and communicating how impacts are addressed. All finished goods facilities are subject to performance evaluation of audit or assessment data which include specific criteria around risks for forced and child labor or human trafficking",SID_252,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
4388,"This includes the employment of vulnerable worker groups such as young workers, foreign migrants, interns and temporary workers, as well as high-risk practices such as restrictions on freedom of movement, payment of recruitment fees, or the use of labor brokers or third-party recruiters",SID_252,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",c3,3,,,,,,,,,,,,,,,,,
4389,"We require assessments annually and where heightened risks or concerns are found, we re-audit again within six months",SID_252,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c4m,3,,,,,,,,,,,,,,,,,
4390,"New finished goods facilities, including finished goods subcontractors, are audited or assessed and must meet our minimum standards before production can begin",SID_252,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c2sp c4m,3,not sure,,,,,,,,,,,,,,,,
4391,"A re-audit will occur anywhere from 30 days to one year later, depending on the findings in the previous audit or assessment",SID_252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,not sure,,,,,,,,,,,,,,,,
4392,"SMP monitoring performance data comes from several sources: unannounced audits completed by our internal SMP auditors as well as designated 3rd party audit firms who are trained to our standards, announced assessments performed by ILOs Better Work program, the Social and Labor Convergence Program, and audits from a handful of other brands with whom we have built a strong relationship",SID_252,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
4393,All data is scored according to our SMP grading matrix and local law,SID_252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,not sure,,,,,,,,,,,,,,,,
4394,"In 2023, we utilized data from 314 audits and assessments at our finished goods factories (Tier 1) and 70 assessments at processing facilities (Tier 2)",SID_252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",c5,3,not sure if c4m or c5,,,,,,,,,,,,,,,,
9185,CMN has not yet taken any measures to remediate any forced labour or child labour in its activities and supply chains since a complete risk identification process has not yet been completed,SID_311,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m c4r,3,negative evidence,,,,,,,,,,,,,,,,
4396,"CSC does not believe that slavery, human trafficking, forced labor or child labor exist in our supply chain",SID_252,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c3,3,negative example?,,,,,,,,,,,,,,,,
9355,Remediation measures: MCC BC has not identied any forced labour or child labour in its activities and supply chains and therefore no remediation measures have been taken,SID_315,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c3 c4r,5,negative evidence,,,,,,,,,,,,,,,,
4398,We have specific internal procedures that outline how we respond to these situations,SID_252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4399,If cases of non-compliance are not,SID_252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
11828,"To date, the Company has not identified the use of forced labour or child labour by any of its suppliers, and therefore has not had to take any remediation measures",SID_352,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",c3 c4r,3,negative evidence,,,,,,,,,,,,,,,,
4401,"While CSC intends to play an active role in the resolution of incidences of human trafficking, slavery, forced labor, and child labor within our supply chain, it is not fully possible to effectively solve the issue of without the cooperation of the supplier",SID_252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4402,We have not identified any loss of income to vulnerable families resulting from measures taken to eliminate the use of forced labor or child labor in our activities and supply chains,SID_252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,canadian metric,,,,,,,,,,,,,,,,
4403,"For example, CSC has signed on to AAFA/FLAs Commitment to Responsible Recruitment, which commits us to ensure that workers are re-imbursed for all fees paid to obtain their job and has incorporated these protocols into our companys social compliance standards",SID_252,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c4m,4,,,,,,,,,,,,,,,,,
4404,"Training CSC regularly communicates with all internal supply chain management staff on our forced labor, slavery and human trafficking policies and procedures, with a particular focus on mitigating risks, to ensure they are knowledgeable and aware of the issues and concerns surrounding our supply chain",SID_252,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
4405,"In 2023, a mandatory, in-depth training was assigned to all relevant CSC supply chain employees to bring awareness around forced labor and human trafficking prevalence, relevant legislation to our company, what CSC is doing for risk mitigation and due diligence, and what reporting mechanisms employees should follow if they have concerns or spot issues",SID_252,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c4m,5,,,,,,,,,,,,,,,,,
4406,This training will be conducted annually,SID_252,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3,description of training,,,,,,,,,,,,,,,,
4407,The training helps to equip our colleagues with the skills to identify and report actual or perceived violations,SID_252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",,,too vague ,,,,,,,,,,,,,,,,
4408,This training is revised and enhanced continuously to ensure the content maintains relevancy,SID_252,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m c5,3,,,,,,,,,,,,,,,,,
4409,Our Social Responsibility staff are also required to attend and participate in the bi-weekly AAFA Social Responsibility Committee calls,SID_252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4410,This serves as an input for industry and geographical risks,SID_252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4411,"In 2023, a representative from the Social Responsibility team completed the FLAs e-learning which included a specific emphasis on forced labor",SID_252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c5,4,KPi,,,,,,,,,,,,,,,,
4412,"Additionally, our Social Responsibility team seeks and attends external opportunities that arise on social compliance issues",SID_252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4413,"We strive to continuously improve our approach to identifying any risk of and to eradicating forced labor, child labor and modern slavery from our supply chain",SID_252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4414,We continue to evaluate the effectiveness of our eradication efforts via the publication of our annual Impact Report,SID_252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4415,"In 2024, we hope to further hone our specific effectiveness indicators",SID_252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4416,"Canadian Attestation In accordance with the requirements of the Act, and in particular section 11 thereof, I attest that I have reviewed the information contained in the report for the entity or entities listed above",SID_252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4417,"Based on my knowledge, and having exercised reasonable diligence, I attest that the information in the report is true, accurate and complete in all material respects for the purposes of the Act, for the reporting year listed above",SID_252,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4418,________________________ Peter J,SID_252,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",s,3,,,,,,,,,,,,,,,,,
4419,"Bragdon Director, Columbia Brands Canada Limited; EVP, CAO and General Counsel, Columbia Brands Holding Company, Sole Member of prAna Living, LLC Dated: I have the authority to bind these entities",SID_252,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",s,3,,,,,,,,,,,,,,,,,
4420,"Dumur Industries 2 Ramm Avenue, White City, SK, S4L 5B1",SID_253,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4421,T: (306) 757 2403,SID_253,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4422,"2023 Report on Forced Labour and Child Labour This Report addresses the period from January 1, 2023 to December 31, 2023 and has been prepared in compliance with the Figh/ng Against Forced Labour and Child Labour in Supply Chains Act (Canada)(the Act)",SID_253,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4423,This Report is made on behalf of 1916354 Alberta Ltd dba Dumur Industries,SID_253,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4424,Introduc/on,SID_253,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4425,"Dumur Industries and its subsidiaries (the Company, Dumur), acknowledge our responsibility to combat forced and child labour and are commi6ed to ac/ng ethically and with integrity and transparency",SID_253,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c2s,3,,,,,,,,,,,,,,,,,
4426,We are working to put systems and controls in place to safeguard against any form of forced or child labour occurring within our supply chain,SID_253,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4427,Our Business,SID_253,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4428,"Dumur Industries and its subsidiaries, Dellcom Aerospace and J/E Bearing & Machine Ltd, manufacture and supply parts and assemblies to customers who operate predominantly in the aerospace and defense sectors of industry",SID_253,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2s 2op,5,,,,,,,,,,,,,,,,,
4429,Customers may be Canadian or Interna/onal corpora/ons with opera/ons mainly in North America and Europe,SID_253,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",c2op ,3,,,,,,,,,,,,,,,,,
4430,"The head oce of Dumur Industries is in White City, SK while Dellcom Aerospace and J/E Bearing are located in Ontario",SID_253,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",c2s ,5,,,,,,,,,,,,,,,,,
4431,Dumur and J/E Bearing are focused mainly on producing land defense systems while Dellcom Aerospace provides parts and assemblies for commercial and military aerospace companies,SID_253,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2s 2op,5,,,,,,,,,,,,,,,,,
4432,The Company employs approximately 200 people,SID_253,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",c2s ,5,,,,,,,,,,,,,,,,,
4433,Our Supply Chains,SID_253,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4434,"In the highly regulated aerospace and defense sectors, supply chains are primarily directed and approved by the customers",SID_253,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c2sp,5,,,,,,,,,,,,,,,,,
4435,These directed sources are controlled by the customer and are almost always long-term rela/onships that account for most of the procured material at Dumur,SID_253,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c2sp,5,,,,,,,,,,,,,,,,,
4436,Dumur Industries also manages its own supply chain,SID_253,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c2sp,5,,,,,,,,,,,,,,,,,
4437,"These suppliers will provide raw material (steel, aluminum, etc.), tooling, shop supplies, machinery and hardware",SID_253,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c2sp,5,,,,,,,,,,,,,,,,,
4438,"Dumur may also engage service providers for computer services, communica/on, payroll, legal and other administra/ve func/ons",SID_253,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c2sp,5,,,,,,,,,,,,,,,,,
4439,"When Dumur Industries employees travel, they engage with airlines and na/onal hotel chains in Canada, the USA and Interna/onally as required",SID_253,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c2sp,5,,,,,,,,,,,,,,,,,
4440,Any supplier providing a product or service goes through a formal approval process at Dumur in accordance with our AS9100 cer/ca/on requirements,SID_253,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,not sure what those are,,,,,,,,,,,,,,,,
4441,Our Policies,SID_253,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
4442,The Dumur Management System policies and procedures establishes the organiza/on Dumur Industries strives to be and managements commitment to ensuring the Company operates within the laws of Canada,SID_253,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
