,Unnamed: 0,sentence,statement_id,targets,label ,confidence,comment,context,predictions
944,107,"We combine desktop & field level data collection into our assessments, with methodologies designed to map supply chains beyond tier 1, assess occurrence, nature, and severity of actual or potential adverse impacts, assess leverage and provide recommendations for prioritization and remediation",SID_438,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,Not link to ms?,"We combine desktop & field level data collection into our assessments, with methodologies designed to map supply chains beyond tier 1, assess occurrence, nature, and severity of actual or potential adverse impacts, assess leverage and provide recommendations for prioritization and remediation","[3.449663199717179e-05, 3.07154914480634e-05, 4.5780099753756076e-05, 5.671169128618203e-05, 0.003347315127030015, 0.00337762339040637, 0.018228381872177124, 0.4906357228755951, 0.004778855945914984, 0.017179880291223526, 0.00017437116184737533]"
945,108,The assessment is performed using both internal and/or third-party expertise,SID_438,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,Not link to ms?,The assessment is performed using both internal and/or third-party expertise,"[0.0001011248241411522, 4.8962356231641024e-05, 0.00014986254973337054, 0.0001892823347589001, 0.004491287283599377, 0.002768163103610277, 0.012961715459823608, 0.5219974517822266, 0.001975907478481531, 0.09518952667713165, 0.000703145400620997]"
946,109,"Based on findings and leverage, step 4 enables identification of measures & prioritization",SID_438,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,Not link to ms?,"Based on findings and leverage, step 4 enables identification of measures & prioritization","[1.127970426750835e-05, 3.666253905976191e-05, 2.447761107760016e-05, 4.2113948438782245e-05, 0.00043955474393442273, 0.0019974312745034695, 0.0035064013209193945, 0.21705204248428345, 0.0038628350012004375, 0.0673937126994133, 6.84253463987261e-05]"
947,110,"We preferably design commensurate actions to cease, prevent or mitigate adverse impacts, through direct engagement with suppliers to co-create and implement action plans",SID_438,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,Not link to ms?,"We preferably design commensurate actions to cease, prevent or mitigate adverse impacts, through direct engagement with suppliers to co-create and implement action plans","[3.0031013011466712e-05, 0.00011726524826372042, 5.776644320576452e-05, 0.0003602064389269799, 0.0018404321745038033, 0.0027248323895037174, 0.0005437720101326704, 0.19017702341079712, 0.16594472527503967, 0.0076746391132473946, 0.0002351465809624642]"
948,111,"Whenever the impact level and/or the context justifies it, we are engaging in multi-stakeholder initiatives to join forces",SID_438,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,Not link to ms?,"Whenever the impact level and/or the context justifies it, we are engaging in multi-stakeholder initiatives to join forces","[9.330786269856617e-06, 0.0001379831664962694, 7.36060828785412e-05, 0.00023482910182792693, 0.001480700564570725, 0.0014311702689155936, 0.0007404328789561987, 0.1723461002111435, 0.0032435841858386993, 0.01727764680981636, 0.0010124066611751914]"
949,112,"Action plan progress and results are monitored and reported, and when either the results and/or a suppliers ability to autonomously operate due diligence are considered to be at a satisfactory level, follow-ups are handed over to the Sourcing teams in step 5",SID_438,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,Not link to ms?,"Action plan progress and results are monitored and reported, and when either the results and/or a suppliers ability to autonomously operate due diligence are considered to be at a satisfactory level, follow-ups are handed over to the Sourcing teams in step 5","[5.837632488692179e-05, 0.00011597284901654348, 1.9388111468288116e-05, 5.339851850294508e-05, 0.000525756215211004, 0.0011945241130888462, 0.002274089027196169, 0.341946542263031, 0.023153604939579964, 0.11531488597393036, 0.0003029381623491645]"
950,113,"Child labor due diligence As a responsible company, we strive to protect people and reduce inequality",SID_438,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,"Child labor due diligence As a responsible company, we strive to protect people and reduce inequality","[2.4881685021682642e-05, 2.5858502340270206e-05, 0.00019635217904578894, 0.0004899222403764725, 0.0015708587598055601, 0.000992147484794259, 0.007549220696091652, 0.1372656524181366, 0.0018398305401206017, 0.0026134466752409935, 1.71122228493914e-05]"
951,114,Child labor is unacceptable,SID_438,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,Child labor is unacceptable,"[0.00010225929145235568, 3.4416916605550796e-05, 0.0001290158397750929, 0.00041246984619647264, 0.0006764617864973843, 0.0007017115131020546, 0.003469414310529828, 0.07461097091436386, 0.00040140951750800014, 0.0011027303989976645, 9.761454566614702e-05]"
952,115,"Children must be protected, and we put stringent measures in place to help safeguard them",SID_438,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,"Children must be protected, and we put stringent measures in place to help safeguard them","[3.6454508517635986e-05, 1.722268461890053e-05, 3.397524051251821e-05, 0.0005355022731237113, 0.01054252777248621, 0.0013453259598463774, 0.01225057989358902, 0.10398069769144058, 0.0006338045932352543, 0.003164087887853384, 5.4714411817258224e-05]"
953,116,"As described elsewhere in this report, through our Responsible Sourcing Program, we undertake due diligence and ensure safeguards are put in place across our supply chain to prevent child labor",SID_438,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,5.0,,"As described elsewhere in this report, through our Responsible Sourcing Program, we undertake due diligence and ensure safeguards are put in place across our supply chain to prevent child labor","[0.0001403408678015694, 3.931175888283178e-05, 4.584799535223283e-05, 0.00022812724637333304, 0.0015699958894401789, 0.004546826239675283, 0.08098611980676651, 0.6136233806610107, 0.0024890927597880363, 0.02581762708723545, 0.0004950600559823215]"
954,119,"In May 2024, an investigative media report about alleged human rights abuses, notably child labor, in jasmine-picking in Egypt was released",SID_438,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",c3,3.0,,"In May 2024, an investigative media report about alleged human rights abuses, notably child labor, in jasmine-picking in Egypt was released","[9.919046715367585e-05, 0.00017048674635589123, 6.433248927351087e-05, 0.00037033751141279936, 0.0010552422609180212, 0.0036653291899710894, 0.20017844438552856, 0.07285193353891373, 0.07020598649978638, 0.013711887411773205, 6.934737029951066e-05]"
955,120,Here's what happened in our jasmine supply chain in Egypt: In October 2022 our Responsible Sourcing experts conducted a thorough social assessment of our jasmine supply chain in Egypt,SID_438,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",c2sp c4m,5.0,,Here's what happened in our jasmine supply chain in Egypt: In October 2022 our Responsible Sourcing experts conducted a thorough social assessment of our jasmine supply chain in Egypt,"[0.00044640430132858455, 0.00010003491479437798, 0.00016790405788924545, 0.00016985295224003494, 0.0036234757862985134, 0.05249025672674179, 0.042586665600538254, 0.09299000352621078, 0.0028139424975961447, 0.008050396107137203, 7.849707617424428e-05]"
956,121,The results showed certain non-conformities with our supplier at that time,SID_438,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",c3,5.0,context above,The results showed certain non-conformities with our supplier at that time,"[2.4361243049497716e-05, 1.4384409951162525e-05, 1.3833294360665604e-05, 7.416607695631683e-05, 0.0001434062432963401, 0.0023461964447051287, 0.047088366001844406, 0.1933012306690216, 0.006214689463376999, 0.1996440887451172, 0.00010389542148914188]"
957,122,"Immediately, after hearing these findings, we addressed this matter with the partner involved",SID_438,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",c4r,3.0,,"Immediately, after hearing these findings, we addressed this matter with the partner involved","[0.00012789800530299544, 0.00015261197404470295, 0.00017732380365487188, 0.0002565786999184638, 0.00012369416072033346, 0.0003116733569186181, 0.032508887350559235, 0.10626467317342758, 0.8875700235366821, 0.016246788203716278, 0.00037282780976966023]"
958,123,"In alignment with OECD guidelines and UNGP international standards, we proposed to this supplier remediation activities and targeted efforts for an extended period of time",SID_438,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",c4r,3.0,not clear what were them,"In alignment with OECD guidelines and UNGP international standards, we proposed to this supplier remediation activities and targeted efforts for an extended period of time","[0.00046269132872112095, 0.0001259081909665838, 0.00012668484123423696, 0.00014426661073230207, 0.0016766933258622885, 0.003771100891754031, 0.016738219186663628, 0.16676998138427734, 0.2201545089483261, 0.0075155808590352535, 0.00045342271914705634]"
959,124,"As the follow up was not as per our standards, we decided in August 2023 to stop ordering jasmine from that supplier in Egypt",SID_438,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",c4r,5.0,,"As the follow up was not as per our standards, we decided in August 2023 to stop ordering jasmine from that supplier in Egypt","[4.61684976471588e-05, 0.0001250418135896325, 2.5959136110031977e-05, 7.588406151626259e-05, 0.0011344419326633215, 0.003774559823796153, 0.031734123826026917, 0.08542569726705551, 0.5518463253974915, 0.02189434878528118, 6.094117270549759e-05]"
960,125,We transitioned to a new supplier in Egypt that is committed to abide by our Supplier Code,SID_438,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",c4r,5.0,,We transitioned to a new supplier in Egypt that is committed to abide by our Supplier Code,"[2.641269747982733e-05, 6.078219666960649e-05, 4.67153449790203e-06, 0.00036688498221337795, 0.00200438778847456, 0.0391056053340435, 0.13291838765144348, 0.2118898183107376, 0.006604096386581659, 0.03477681428194046, 8.870760211721063e-05]"
961,126,"Alongside many companies that use jasmine derivatives in their products, we are collaborating with the International Labour Organisation (ILO) and Fair Labor Association (FLA), an international network that champions human rights on farms and in factories worldwide, to develop concrete solutions that swiftly can be implemented to improve the local situation",SID_438,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,5.0,,"Alongside many companies that use jasmine derivatives in their products, we are collaborating with the International Labour Organisation (ILO) and Fair Labor Association (FLA), an international network that champions human rights on farms and in factories worldwide, to develop concrete solutions that swiftly can be implemented to improve the local situation","[1.4781365280214231e-05, 8.951785275712609e-05, 2.430077438475564e-05, 0.00013636230141855776, 0.0009204364032484591, 0.003406485542654991, 0.007802082225680351, 0.3166978657245636, 0.004210860468447208, 0.013411290012300014, 9.759267413755879e-05]"
962,127,"These include strategies to promote fair compensation and build the economic resilience of families, which can eliminate one of the root causes of child labor; strengthen child protection measures and improve childrens access to education; improve human rights due diligence systems at the processor level; and generate support for legal and policy initiatives, including social protection measures",SID_438,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,5.0,,"These include strategies to promote fair compensation and build the economic resilience of families, which can eliminate one of the root causes of child labor; strengthen child protection measures and improve childrens access to education; improve human rights due diligence systems at the processor level; and generate support for legal and policy initiatives, including social protection measures","[6.095093704061583e-05, 0.00012840145791415125, 2.5929990442818962e-05, 6.414717063307762e-05, 0.0007133284816518426, 0.001230902154929936, 0.0028217404615134, 0.40894386172294617, 0.00403935881331563, 0.021393226459622383, 0.00022500149498227984]"
963,128,"Collectively, these actions will enable us to act as quickly and as effectively as possible to limit the risks of labor rights abuses in the jasmine supply chain, while continuing to operate in these regions with respect for the environment, the farmers, and the workers",SID_438,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,5.0,,"Collectively, these actions will enable us to act as quickly and as effectively as possible to limit the risks of labor rights abuses in the jasmine supply chain, while continuing to operate in these regions with respect for the environment, the farmers, and the workers","[2.3568323740619235e-05, 3.934712367481552e-05, 8.203532161132898e-06, 4.5310502173379064e-05, 0.0006151566631160676, 0.000852459401357919, 0.007987193763256073, 0.1300121694803238, 0.0003338298702146858, 0.008749229833483696, 4.049377821502276e-05]"
964,129,"In case issues arise in other geographies or parts of our supply chain, we will implement similar measures",SID_438,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,"In case issues arise in other geographies or parts of our supply chain, we will implement similar measures","[6.38673736830242e-05, 4.625420842785388e-05, 1.1277618796157185e-05, 0.00010328672942705452, 0.0003654246684163809, 0.0021006313618272543, 0.004050984978675842, 0.20803625881671906, 0.024432891979813576, 0.025461668148636818, 0.0019238997483626008]"
965,130,"2023 results In 2023, we worked on assessments and actions plans implementation mostly linked to our Naturals raw materials supply chain, following internal and external alerts",SID_438,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,"2023 results In 2023, we worked on assessments and actions plans implementation mostly linked to our Naturals raw materials supply chain, following internal and external alerts","[1.354769028694136e-05, 1.8265982362208888e-05, 8.760469063417986e-05, 9.015977411763743e-05, 0.0008212942047975957, 0.0013770990772172809, 0.009881259873509407, 0.3526250720024109, 0.0008717298042029142, 0.06630206108093262, 0.0003955257998313755]"
