sentence_id,statement_id,sentence,prediction,targets,confidence
1234,SID_450,"Jadestone has adopted a separate Human Rights Policy, approved by the Board in December 2022, which addresses human rights more broadly, whilst making a firm commitment to ensure that there is no modern slavery or human trafficking in Jadestone operations",0,0,0.5329736830132924
1237,SID_450,Employees are required to report any concerns regarding modern slavery in our business or supply chains,0,0,0.5634984963410502
1238,SID_450,Our policies encourage openness so that employees are able to raise concerns in good faith without fear of reprisal,0,0,0.5803610592314141
1239,SID_450,"We address failures by our employees to adhere to our policies, and this may involve disciplinary action, including dismissal for non-compliance or misconduct",0,0,0.6150625680988766
1240,SID_450,"Similarly, if a business partner, supplier or other organisation fails to act in a manner consistent with our policies, expectations or their contractual obligations, this may result in termination of the relationship",0,0,0.5907265197625046
1245,SID_450,"Jadestone conducts due diligence on potential suppliers before engaging with them to ensure that, amongst other things, they are aware that they need to comply with Jadestones policies, which encompass modern slavery requirements as highlighted in this Statement, and that they have not previously been convicted of offences",0,0,0.5280575958590324
1246,SID_450,"In addition, Jadestone has also taken the following steps to ensure that modern slavery does not occur within its business, operations and supply chains",1,0,0.5893849374276153
1247,SID_450,"including, where possible, in supplier contracts rights and protections, including termination, in the event that a supplier is, or is suspected to be, involved in modern slavery; and ensuring staff are aware of Jadestones zero tolerance policy toward modern slavery",1,0,0.5803876176185235
1247,SID_450,"including, where possible, in supplier contracts rights and protections, including termination, in the event that a supplier is, or is suspected to be, involved in modern slavery; and ensuring staff are aware of Jadestones zero tolerance policy toward modern slavery",1,0,0.5803876176185235
1249,SID_450,"the supplier will be immediately suspended as an approved supplier; further investigations will be carried out in respect of the supplier to determine whether the suspicion has merit; if the suspicion is found to have merit, the supplier will be immediately removed from Jadestones approved supplier list and the local authorities informed to enable them to take the necessary steps, including commencing an investigation and/or prosecution, in accordance with applicable law; any customer or supplier found to be in breach of the applicable modern slavery legislation will have its contract with Jadestone terminated; and Jadestone will take follow up action to ensure appropriate remedial steps are taken in respect of those impacted by the suppliers practices",0,0,0.4507587302722183
1250,SID_450,"In addition, Jadestone provides guidance to its suppliers in relation to Jadestones policy requirements, including online inductions covering business ethics",0,0,0.5745674371329197
1251,SID_450,"Further, as part of Jadestones contractual arrangements with suppliers, Jadestone may from time to time arrange onsite visits to a suppliers premises in order to observe ethical standards and monitor compliance",0,0,0.594581958331291
1254,SID_450,This is supported by contractual obligations on suppliers to comply with legal requirements relating to modern slavery,0,0,0.6732349347093657
1256,SID_450,Modern Slavery Statement prepared to take appropriate action to ensure that its suppliers comply with those legal and contractual obligations,0,0,0.5980115677662345
1258,SID_450,Training on Jadestones policies forms part of the induction process for new employees and regular training is provided thereafter as necessary,0,0,0.5876561344109809
1261,SID_450,"At the time of providing this Statement, Jadestone is not aware of any current or recent incident of modern slavery in relation to Jadestones supply chains or business",1,1,0.7087935688282586
1264,SID_450,"In 2022, Jadestone engaged a specialist risk consultancy firm to undertake an independent review of Jadestones corporate policies and procedures, including those relating to modern slavery, to ensure alignment with best practice",0,0,0.5478623465723751
1265,SID_450,"As a recommendation of that independent review, Jadestone introduced a standalone Human Rights policy to complement and ameliorate Jadestones existing corporate policies, procedures and statements relating to modern slavery",0,0,0.5772858207706099
1268,SID_450,continuing to review the effectiveness of the steps and measures Jadestone is taking to identify and prevent the risk of modern slavery within its business and operations,0,0,0.5682072833624079
1269,SID_450,"As part of the independent review by the specialist risk consultancy firm referred to above, Jadestone will be considering development of key performance indicators by looking at ways of enhancing its internal due diligence screening capability, including within its supply chains, to further mitigate business ethics and compliance risks, including in respect of human rights and modern slavery",0,0,0.5634115262797676
1270,SID_450,emphasising to its suppliers Jadestones commitment to ensuring that modern slavery never occurs with its supply chains; and,0,0,0.5077223836336693
1271,SID_450,"ensuring that human rights, including modern slavery, are appropriately addressed in the Groups annual Sustainability Report as a commitment to transparency",0,0,0.5959151213757249
1290,SID_468,We are a global provider of asset leasing and rental solutions,0,0,0.6508826970043415
1291,SID_468,"Dawsongroup plc has over 1,100 employees and operates across Europe, North America and Oceania",0,0,0.6367664513575519
